신하던데,5946480
그랬지,10608243
행,10607081
스러운,10571629
말라가,10647255
지고,10715829
아줌마,10689465
있겠는가,10379788
주단,5266825
부위,10714216
밤일,7977011
엎,10371767
데려갔지요,10530
콩,10671855
잎,10573512
미꾸라지,9522696
무,10714626
가르쳐주지,10709011
맨날,10715894
끓이려,5820235
무엇,10649253
이식,9300644
아프니까,10705443
아프니,10681412
드릴,10627337
싸,10717245
제,10717882
그러는,10712707
거야,10717192
옥수,6743233
깽,10348934
카더니,10672574
맨,10717378
입으셨습니까,5784656
말라,10704416
발랐는,10558243
뭔,10717249
잃었는데,9289307
보름,10676189
얻어서,10380328
바늘,10715786
가져가,10568625
나기,10708340
좋겠습니까,10641806
먹었으니,10530168
한다는,10684122
키우는데,10704651
놓는,10702948
걸고,10631263
더러,10650877
전기,10710196
가닥,10303030
하다가는,10643405
추워,10710105
하더라,10706966
있은,10598666
해가지고,10715745
육신,10391947
갔는,10605122
튀,10711059
마시면,10701839
있었어요,10648250
시키고요,6935839
꼭,10718003
가시는,10635677
말리,10570695
가리고,10636810
대,10712570
버번,5263539
돌아다니며,10479577
아픈,10714461
나락,10695558
재물,8990332
?,10447070
가실,10383752
쓰만,10584478
아까전에,8560706
잔,10701837
겠더라니까,3357241
다치다가,5791103
나가는,10712415
인,10712297
많,10710266
하고요,10693608
갈아서,10624137
화,10717822
받아주는,10208822
나가셨어요,12198
이쁜데,10711753
낡았고,9386122
돼,10717783
볼리,6534398
엄머니,12301
빠지는데,10292031
된데,10155040
나슬,10473907
설뻐,5264547
쓰러졌길래,6105200
팍,10653540
탁,10716391
파고,10653293
들였는데,6089321
되라고,10133155
물었는데,9112292
그랬어,10663953
잡수시고,9459977
전쟁,10652870
걷은,9858093
없어,10717858
아니야,10712710
가져가가지고,9136407
나옵니까,10642219
카,10715810
여,10715412
치,10714708
뻗어,9349542
양해,9966227
뛰어다니더니,5487606
하겠지요,10545246
뛰어다니면,10644335
댄,10566742
내려가는,10717943
거니,10259734
있,10704257
좋겠지,10692677
잡순,8320942
나왔어요,10661582
삑,10015509
기지,10683691
이래요,10635088
조,10684889
너거,10674706
꺼내니까,16468
추리,10470570
좋아해,10716042
태우고,9500615
스럽는지,5943968
빠싹,2453129
희한해요,6676152
병일,7790062
이파리,10669403
두었어,6130322
풀,10716912
쉬,10696702
천,10712647
캐서,10702633
먹었지요,9525723
끓이라,9073653
딸국질,5901532
어이,10697620
할라면,10347278
부름이,6454776
버린,10647953
추,10707442
엇,10602811
나가가,10714183
다쳤어,9170121
많지,10717088
다니께,7035274
꺼네,10531816
헤장,5266703
나오셨,6125502
했지만,10690023
내버리고,9389887
된대,10563924
예쁘다,10367430
머리,10717915
놀라가,8185988
데려갔지,5754582
동멩,5266868
이러쿠럼,10119307
아니니,10225690
7일,6110248
드린,9416817
국숫물,5266977
끓이라고,6125882
모실려면,6125966
드는데는,5267017
좋은고,10702271
기와,10420732
회사,10707395
모시려,9673005
하십니까,10665846
곁,10588402
먹어으니까,14857
봍통,14863
자동,10708942
끼,10716224
묶고,10661449
인자,10717432
담궈서,10477085
드십니까,9990170
발리,10084368
가릴고,5267551
바른다고,10091858
대부분,10717189
배틀,7116005
드려,10272260
보이,10717987
가모,10710216
모르겟더라구요,15287
있으,10704269
껍니다,6065516
닳았는데,455785
써야겠네,15488
볼까,10687377
덤,10471222
가버리더라,4259300
그러나요,10588564
벌,10687288
나이까,10696911
빠졌는데,10446102
낀거만,5268219
잔칫국수,5815430
묻지도,10552324
묵어,10710440
마리,10717080
가프,10340041
눕혀서,7955046
언니,10714752
그랬,10696373
대요,10703775
끓일라고,9854532
할려면,10517447
드렸,8898341
컸구,6128168
만이,10665813
하겠죠,10631427
해보려고,10587080
기입,5329393
삐져가지고,10086502
이러는,10712909
오니,10624245
신주,10321615
된다고,10709877
아파요,10702042
름,10159088
자랍니,6129485
하는거야,5004478
괜찮겠어요,6838384
괜찮겠는가,5666264
),10438669
용,10639381
주칫돌,6129562
습니까,7097182
메,10701558
있는가,10516425
엄,10684721
했나요,9046530
다니냐,5812614
함,10692474
누가,10717335
매가,10710229
라모,10709617
가신다고,8992176
정말로,10714596
히,10703715
미가,10668894
식,10716646
있었,10561603
욱신욱신,8374127
그것,10717375
가시나무,6235566
괜찮겠죠,9994921
애,10717994
뿓어,5270804
호랑,9287640
불개,5998111
이하고,10665652
장고,9167839
절구,10182086
닿아서,5271079
담아,10710197
드세요,10597088
없는디,9072309
됩니,10545853
드는디,10394149
겨,10684044
놓아두었니,506635
탈곡,10629774
반,10715870
버섯,10701156
가랑,8825865
내리는디,6129660
유스,9992558
카던,8890398
모르겠더라구요,6111290
와가,10714751
까진,10557542
있겠는,10660662
도굿때,5751158
장애,10668708
신고다니니까,18663
그럽니까,9943451
두었나요,5929076
강냉이,9776841
묻,10667901
고해,9827993
좋겠네요,10219724
빨았네요,5271900
농,10646373
들렸으면,5272002
들었으면,10219778
질,10714128
지워져,764301
추접,10164573
빨았는,5611563
지워,10717296
깜박깜박,5990142
크,10601200
엔,10708939
깜빡,10039319
켜지,8529299
더니,10331686
갔는데,10715274
추운,10712470
될건데,6005724
춥,10698179
다고,10644796
모시시,19003
담궈,10475242
되서,10709217
